,text,label
3321,이쁘니깐 봐주자~~!!!!!,0
3322,이쁘닌까 무죄,0
3323,이쁘면 용서됨~사랑해~,0
3324,이쁜 부부 ♥,0
3325,이쁜 엄마들과 아들들 ㅠㅠㅠ,0
3326,이쁜데 뭐가아쉬워요..잊고 좋은사람만나요,0
3327,이상민 강아지 이름 찡코. 일본어로 자지ZA ZI라는 뜻.,1
3328,이상민이나 신정환이 들어오면 재미날듯,0
3329,이상봉 아니죠 홍섭천 아니죠 사랑이 다른 사랑으로 잊혀지네,0
3330,이상윤연기가 어때서~ 잘만하시더라,0
3331,이상윤이 안아주는거는 연인관계가 아닌 오누이같은 위로 느낌,0
3332,이상하게 다야를 응원하게 됨,0
3333,이상하게 여전히 싫은배우 김소연나와서 보고싶은데 지꾸 생각나서 채널돌림,1
3334,이상해보였다 보다 채널돌림,0
3335,이상화 광대 보소 얼면적도 강남보다 넓네 감출려고 비스듬하게 찍어도 다 티나네 곧 이혼할듯,1
3336,이상화 하지 마라 윤세아나 수임이나 착한척하다가 돌변하는것 보면 무섭지... 의심하면 안돼요 하다가 예서랑 혜나 싸우고 예서 협박 받았다니까 바로 예서 범인이라 생각하던데 ㅉㅉ,0
3337,이상화가 아까움..,0
3338,이새기일베일수있다. 신해철 바른소리하는거싫어했을거같다는생각이 든다. 말도안되는일이 벌어지는 세상,1
3339,"이새끼는 정말 나이값 못해. 애비도 김지미하고 간통해서 깜방에 가더니, ㅉ",1
3340,이색히 얼굴봐라.옛날 동방신기 모습이 남아있냐?술.마약.여자에 찌든 전형적인 아재얼굴이지,1
3341,이서진 노인네들하고 놀면 늙어 바보야,1
3342,이서진이 한지민 넘 귀여워 하는것 같음.. 둘이 잘 됐으면..ㅋㅋ,0
3343,이석훈이 김진호보다 노래 훨 잘하는듯,0
3344,이선빈이 아깝다...,0
3345,이선정씨 팬은 아니지만 길에서 봤는데 티비보다훨씬 이쁘시드라구요 잘지내시길 응원드려요,0
3346,이성경님 캐스팅은 좀 아쉽습니다,0
3347,이성우 너무 재미없다,0
3348,이성우 이모들보는거 개짱남ㅡ왜 그집식구들까지 다 봐야하노ㅠ,0
3349,이성우는 재미없어안보고 기안나와서 재밌게봄ㅋㅋ,0
3350,이성욱도 만만치않은 사람이라는걸 알고 깜짝놀란 1인ㅡ_ㅡ,0
3351,이세은 너무 비호감이다 ㅠㅠ 다들 공감하실듯,0
3352,이세창 화이팅!!!.....,0
3353,이소라 엄정화 이영자 홍진경 최진실 김희선 엄청 절친인데 김희선만 겉도는느낌..,0
3354,이소라는 너무 좋은데ᆢᆢ진실이 딸 준희는 ᆢ진짜 싹수가 노란게그냥 이런기사 불필요한 듯ᆢ아무도움안됌ㅡㅡ,1
3355,이수근 안보고 싶다,0
3356,이수근 흥해라~~~~,0
3357,이순재님 배우자입장에서 많이 불쾌하시었을듯제3자가 봐도 불쾌한것이...,0
3358,이승기 텃세 작작좀,0
3359,이승기는 예의도 없고 열심히도 안한다는 말인가,0
3360,이승기는 이제 나영석 머릿속에 없는건가요,0
3361,이승록 기자 변태같애 일반인 사진 비키니 사진 들고와서 뭐함.,1
3362,이승윤 왜이리 띄워주는지... 한번 나오면 됐지... 넘 자주 나오네,0
3363,이시언 팬미팅 빵 터지긴했음 ㅋ,0
3364,이야 빡대가리들 많네 ㅋㅋ 니들차 3번고장에 협의잘안되면 영업사원한테 홍천까지 고기사오라고 시켜되는거냐ㅋㅋ 대체 뭐가갑질이냐는 뇌사상태인 놈들은 뭐야,1
3365,이야 이것도 혹시 쥬비스광고냐?ㅋㅋㅋ 근데 광고쟁이들치고는 타율 좋은거 쌉인정,0
3366,이야 이나라에 아니 이 네이버에 이리도 많은 도덕적으로 완벽한 성인군자들이 존재하다니 참 멋집니다요~~~~,0
3367,이야~~~아니 도대체 공안밀실에서 무슨일이 있었길래 하루아침에 안하던짓을 하노+ㅁ+먼훗날 영화소재로써도 되겠네 ~'공안밀실스캔들',1
3368,이엘리야 매력있음,0
3369,이엘리야 보면 혓바닥만 생각남 ㅠㅠㅠ,0
3370,이엘리야 진짜 미인. 김태희 급 미녀.,0
3371,이엘리야 착한역해줘요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ겁나이쁜디ㅠㅠ참좋은시절?때 팬이였다구요ㅠㅠㅠ,0
3372,이연희 이쁜거 배아픈 인간이 해줬구만~이연희 이쁘기만 한게아니라 착하기까지 하구나. 워낙 이뻐서 망가지는거 신경 안쓰나?ㅎㅎ,0
3373,이열음이 싼 똥 제작진이 치우네. 이열음이 잘못하고 소속사가 피해자 코스프레해서 청원올린 거다. 이열음 자업자득이다. 싸가지 없어서 자기가 한 업보 돌아오는 중이다. 실체가 공개되길 바란다.,1
3374,"이영자, 박나래가 받을 대상 뺏으니까 기분 좋냐? 돼지 같이 처먹기만 하는 게 뭘 잘한다고... 빚이나 갚아라. ㅉㅉ",1
3375,이영자는 먹는거만 하지 왜 또 무리한 설정으로 가는 건지 안타깝다.,0
3376,이영자는 쳐먹는 방송 말고는 할줄아는게 머임?,1
3377,이영자씨 광고출현료 전액기부!! 진짜 멋있고 정 넘치는 모습 감동입니다,0
3378,이영자씨 죄는 없지만..더이상 이영자씨 먹방 보는 것은 너무 힘들거 같습니다. 너무 불편합니다. 하차하시기 바랍니다.,0
3379,이예림양 응원합니다~만물트럭애청자였는데 인성이 아주 좋아보였어요. 악플은 신경쓰지 마세요. 정말 한줌도 안되는 인생루저들이 하는 짓입니다.,1
3380,이와중 타짜는 일본감 ㅋㅋ정신빠진 녀ㄴ,1
3381,이완 결혼하지 않았어나? 돌싱?,0
3382,이용진 이름 알렸네..처음 들어보는데 검색까지 해봤다,0
3383,이유가무엇이든간에 어잿거나 저애가노력한결과라생각함넘마극성이든모든간에 몰해도안되는애가잇고 되는애가잇듯이...쟈도 본인노력도큰듯. 박수보냅니다 정우,0
3384,이윤성 하고 윤소이 섞어놓은듯이뻐요이쁜사랑하세요,0
3385,이장우 늙고 못생김 저딴 아재가 주연이니깐 망하지,1
3386,이정도면 드라마가 아니라 블럭 버스터급영화~~ 왠쥐 베본2가 나올지도.,0
3387,이정부 내내 조용하다가 버닝썬터지니 마약사범줄줄이 터지네?,1
3388,이제 곧 만날텐데,0
3389,이제 그만ㅜㅜ 기사너무많이나요,0
3390,이제 노래 못하시는건가요??,0
3391,이제 둘이다. 셋째만 갖자,0
3392,이제 또 조형물에 올라갔다고 어쩌고저쩌고 말 나오겠네,0
3393,이제 뭘 볼까.남궁민의 재발견.어쩌나 심심해서.,0
3394,이제 박유천그만 까라개인일이고 욕먹을 만큼 먹었디ㅡ,0
3395,이제 송중기 드라마 영화 못보겠다~,0
3396,이제 연예인 아니다..그냥 개다,1
3397,이제 웃기기만 하면 된다~,0
3398,이제 음악좀 듣자. 충분히 자숙했다.,0
3399,이제 이상민 빚쟁이 캐릭터도 끝난거 아냐?이제 블쌍한척 그만해라 솔까 저시키가 빚쟁이들에게 좋은팁 알려줬지 탁재훈은 걍 여자나 꼬시면서 살고 김수미는 왜케 많이 나와 무슨 욕쟁이 할망구 컨셉이냐,1
3400,"이제 책임만 질 수 있다면 자유롭게 사랑해도 되는 시대 아닌가? 홍상수 감독 자녀들도 다 성인으로 알고 있는데, 이 이혼을 막을 이유가 뭐가있지?",0
3401,이제 편히 쉬세요 형님,0
3402,이제 하나님 믿고 천국 가자,0
3403,이제끝물이다 천만도 간당간당 할걸...,0
3404,이제는 간~~다. 간~~~다 떠나는 이아픔. 왕따해서~~이미지추락한. ㅌ~~아라. 간~~~다. 간~~~다~~이젠. 홀로서기~~목매워 노래 부르네~~,1
3405,이제백만 손익넘기기에는 힘들겠다,0
3406,이제좀 그만 떠들어댔으면... 비호감되려고하네,0
3407,이젠 안보고 싶어요. 부탁드립니다.,0
3408,이젠 여배우? 자유한국당 더럽다 적당히해라,1
3409,이젠 워너원한테 밀리는 느낌이 많지;;,0
3410,이조합은 어울려,0
3411,이종석 아무리봐도 대가리가 맹구던데,1
3412,이종석 중심으로 드라마가 흘러가야 재밌을듯. 이나영 나오는 부분은 이상하게 재미가 없네,0
3413,이종석 한효주 나오는 드라마 이후로 드라마 안봤다. 2년전인가?? 좀 신선했었지. 근데 이런 개막장 드라마는 도대체 누가 보느냐면 변태들이 보는 것이다. 정상적인 사람들은 채널을 돌리게 된다.,1
3414,이종석만 멋있고 이나영 못 보겠음 아줌마같음,1
3415,이종석이 더 예쁘네... 왜 이렇게 이모조카같은 배우들로 로맨스를 찍는지,0
3416,이주승 세상에서 제일부럽다,0
3417,이준기는 연기 넘 잘하고 이시언은 넘 웃기고 까메오 장난아님.드라마 너무 재밌는데 이지은 연기 좀만 더 잘하면 좋겠다,0
3418,이준기인줄 몰랐..,0
3419,이준이랑 연애중 아니였었나? 언제 헤어졌대?,0
3420,이지아 고쳤던 뭐했던 이쁘건 진짜 이쁘다. 뭐랄까.. 좀 신비스러운 느낌이랄까?,0
3421,이지은 발연기지만 얼굴 넘 예뻐.신봉선하고 똑같아,0
3422,이지혜 같은 여자랑 결혼하고 싶다ㅠㅠ,0
3423,이진 이쁘고 매력있다.,0
3424,이진숙때 김종국 좋아하는거 엊그제 같네,0
3425,이집은 부부가 둘다 너무 꾸밈없고 솔직해방송용으로 가식적으로 나오지 않아서 안티들에게 물고 뜯기고 있네,0
3426,이쯤되니 불쌍하다,0
3427,이쯤되면 3년이나 버틴 안재현이 대단하단 생각이 든다,0
3428,이채연 진짜 의심된다 집도 잘살고...,0
3429,이커플 넘 조아~~~,0
3430,이커플 애정합니다ㅎㅎ,0
3431,이태리 피자중에 마리나라라는 피자가 있다 그거부터 봐라 저런 비주얼까진 아니지만 우리가 알고있는 모짜렐라 피자 치즈는 안올라간 심플한 피자있으니깐,0
3432,이태임과 구분잘안됨,0
3433,이프로를 윤식당이나 스폐인하숙에 갇다대면안되지 감히‥출연진들 에릭빼고 전부 노노,0
3434,이필모 좋겠다 서수연 같은 미모의 재원과 결혼하니...,0
3435,이하이 언제 월드스타되냐? 작고 못생긴 뚱보일뿐.월드스타는 될수없을듯..,1
3436,이현이 보고 짜증나는거 박가원 보고 풀었는데 왜들그래,0
3437,이형노래 엄청 좋아했음 ㆍㆍ 인기도최고였고 ㆍ 거의다 자작곡 이라 더 좋았음,0
3438,이혜성이 훨씬 아까움 엄청 어려보이는데,0
3439,이혜원이 진짜 이쁘구나..리원이도 성장기라그렇지 크면 이쁜얼굴임. 요새 안정환씨 가족 너무이뻐보임 행복하세요♡,0
3440,이혼안하고 주말부부해도 될텐데,0
3441,이혼을 하더라도 박한별 직업은 연예인이고 먹고살아야하는데 방송에도 나오지말라하는건 너무한일아닌가요. 본인들 인생아니라고..,0
3442,이혼즈음해서 둘 다 엄청 예뻐졌던데? 송중기는 아스달에서 여배우 포함 제일 예뽀 송혜교 최근cf는 보다가 리모컨 떨줌. 와 그냥 여신,0
3443,이효리 옥주현 이진 성유리 캬 .... 핑클을 다시 티비로 보다니 너무 기대 ㅠㅠㅠㅠㅠㅠㅠ,0
3444,이효리 하면 제일 먼저 생각 나는게 유고걸이지 그 못 생긴 만두속 같이 생긴 놈이랑은 어울리지 마라 효리야 누구냐구? 상순이? 아니아니 김제동 말야,1
3445,이효리는 흥해라,0
3446,이효리씨 방송에서 술 맥주 소주 등등암만 가벼운 음주라도 삼가해주세요좀 보기안좋네요 ~ 가끔 가볍게마시는거라도방송이니까 안봤으면하네요,0
3447,이휘재 드디어 나갔냐? 이휘재 꼴 보기 싫어서 안봤는데 다시 봐야겠네~,1
3448,이휘재 오빠한테 사과하세요. 휘재오빠 욕먹은 생각하면 아휴 열받아.,0
3449,이휘재 젊었을때랑 똑같네,0
3450,인간......은 안변한다. 왕진진 봐라.....사람 안되는거;;;,0
3451,인기 1도 없이 SM빨로 여기저기 틀면 나오는 극혐주니어 때문에 사람들이 티비를 안보고 유튜브만 보는 듯,1
3452,인기 많은 사람들은 안하는 게 답이지,0
3453,인기없는애들 방송에서 연기로 진도빼서 인지도 급상승중,1
3454,인물은 참 없다,0
3455,인버마아 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 보고싶었어 ㅠㅠㅠㅠㅠ,0
3456,인생술집좀 나오지마라. 말도 못하는 띨한 애를 왜 쓰냐,1
3457,인생은 저렇게 살아야 살맛이 날텐데. 능력 좋고 얼굴 이쁘고.,0
3458,인생잘살아와서 옆에도 좋은사람들이많은듯...잘 이겨내길바랄께요삼가고인의명복을빕니다...,0
3459,인성도 좋고 윤종신도 가족들도 호감ㅎㅎ 그래서 질투하는 사람들 많은데 그시간에 본인들 ㅎㅌㅊ 인생이나 끌어올리시길,0
3460,인터넷 댓글에 누군지알고 뭔 해명을 하라는거야. 방송에 웃으면서 나오는게 화가 나는게 아니라 인기가 오를게 피가 솟는다니 뭔 열등감 터지는 개소리ㅡㅡ,1
3461,인턴으로 나오는 사원 존잘 ~~,0
3462,일단 시장 밀어 버린건 속이다 시원하다 그지 새기들 보상금 한푼이라도 더 쳐 받으려고 쌩 자랄 하는거 꼴배기 싫었는디 ㅋㅋㅋㅋㅋ,1
3463,일단 정소영부터 누군지 모르겠음,0
3464,일반인 기준으로 보면 직업잃고 2억주고 2년깜방 생활하러 간거니 작은 처벌이 아닌것 같은데??,0
3465,"일반인 아니고 비연예인이라고요, 이 기자야!!",0
3466,일반인들은 2.3억 집값대출도 갚기 힘든데 연예인은 몇십억도 잘값어 역시 연예인 걱정은 하는게 아니지 암~~,0
3467,일반인이 연예인 사칭하는 거 보기 안 좋은 듯...자기 발로 연예인 하기 싫다고 뛰쳐나갔으면예능 하차하는 게 맞지전 연예인이라고 전관예우인가빨리 아들 데리고 나가세요,0
3468,일반인이였음 성공한 사업가일텐데... 연예인이 너무크게 사업벌리다 이꼴났네 ㅋㅋㅋㅋ니죄는 헬조선에서 태어난거다 ㅋㅋㅋ,1
3469,일방폭행이아니라 쌍방인데 기사를 이렇게쓰네ㅋㅋ,0
3470,일베& 슈가대디논란 해명해,0
3471,일베놈들 부들거리노 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
3472,일베들 김미화 까내리는거 보소...그럴수록 김미화님 화이팅~,0
3473,일베쓰레기. 지금 정상화 되어가는 과정과 선한 사람들이 맘에 안들고 싫으면 그냥 이민가라. 관종짓도 이쁘게 해야지 원. 징그러운 새퀴들.,1
3474,일본 사람입장에선 자기나라를 버린거네요.,0
3475,일본 원숭이는 너네 나라로 가세요!,1
3476,일본 축구 져라,0
3477,일본사람들 너무 좋아 친절하고국민성도 한국보다 훨씬좋고괜히 선진국이 아님,0
3478,일본에서 그냥 살아라국적 옮겨라,1
3479,일본영주권있는데 다 포기하고 어제 회사 관두고 오늘 한국왔습니다 저잘했죠? 칭찬해주세요 애국자새끼들님들아??ㅋㅋㅋㅋ,1
3480,일본욱일기는 전범기가 아니라고.. 좀 열등감에서 벗어나서 상식적으로 판단하자 좀,1
3481,일본인인줄 알고 진짜 따로 찾아볼 정도였네요 연기 매우 인상깊었어요!,0
3482,일부러 접근하는 사람들 많다일반인도 많이 당하지,0
3483,일부러대화그쪾으로유도한다음에 지워달라해도안지워주고 친구 개못됬네시털년,1
3484,"일뽕은 아닌듯 프듀 시즌1,2도 현장이랑 방송이랑 호응도 너무 갈려서 논란 많았음",0
3485,일어나서 계단내려올때 업힐때...ㅠㅠㅠ달달해,0
3486,일진같이 안생겼는데 그리고 뭐 맞을만한 찐따같은것들 말만 듣고 가해자니 뭐니 그건 너무 오바지 않음? 학창시절 빵셔틀 찌질이들 동질감으로 광희 매니저 폄훼하네,1
3487,일화 누님이 얼마나 이쁘신데,0
3488,임산부에 헐 대구라니 ㄷㄷㄷㄷㄷㄷ 집에 만 박혀있어요 누나 ㅜㅜㅜ,0
3489,임신먼저한게 자랑? 더러운짓이지,1
3490,임신해도 이쁘네요,0
3491,임신해서 그런지 살이 좀 찐것 같은데 오히려 보기 좋음~~,0
3492,"임영웅 : 광신도 열성팬 거부감, 음역대 중저음대만 맴돌고.. 발성도 옹알옹알...마케팅으로 포장. 롱런 못할듯 ㅠㅠ",1
3493,임영웅 질린다.똑같은 패턴에 노래,0
3494,임지연이 아까워요,0
3495,임지연이 외모나 성격으로는 최고 아닌가 .. 곽시양이 좀 딸리는듯 갠적으로 임지연이 많이 아까버,0
3496,임현주 넘귀엽고 매력적인것같아요,0
3497,임현주너무이뻐요 임현주가짱 같은여자가봐도너무사랑스럼♡,0
3498,임현주는 원래 자기 스타일 인것 같아서 오히려 자연스럽던데 ~~,0
3499,입대하고 배우 바꿨으면 좋겠다~ 이종석 연기 너무 못하고 이나영이랑 안 어울려. 박보검 추천!,0
3500,입만 살아가지고...이번에 많은걸 좀 느껴라.....입으로만 사는세상 아니다......,0
3501,입술 화장이 넘 과하게 그림...,0
3502,입원 기간동안 계급은 올라간다ㅋ상병쯤 복귀 군생활이 끝났다고 봐야죠 ㅋ,0
3503,잉 약쟁이 왜 방송 기웃거리냐,1
3504,잉 잠이 안와ㅜㅜ 낼 출근 망했다,0
3505,잊혀진지 오래. 냄비들이라 다 잊혀졌어.,1
3506,자궁과 질에서 피가나왔어요~~~~~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 정액은?,1
3507,"자극적이긴 한데, 뭔가 문제있는 식당에 해결책을 제시 하는것도 자영업자 전체에게 도움이 될 수 있을 듯. 오히려 너무 잘하는 집을 보여주는게 덜 효과직이지 않을까?",0
3508,자극적인 제목으로 조회수 높일려고 하네요.기분 안 좋습니다.,0
3509,자기가 로다주 인줄 아는..,0
3510,자기가 잘못햇으면 들어가서도 아무것도 안해야되는게 정상아닌가?,0
3511,자기들끼리 행복하면 되는거 아니냐? 행복이나 빌어줘라,0
3512,자기얼굴에 침뱉고있네 자라,0
3513,자꾸 말아먹는데 왜 나오지;;쟤들 키울 돈으로 나같음 신인그룹 만들겟노 이기야,1
3514,자꾸보다보니 미나가 아깝다,0
3515,자동차를 운전하는건 지옥이다,0
3516,자동차에서 뜬금없이 잠을 자는 설정 너무 작위적임 성현 오빠 부르니까 잠꼬대로 응?대답하고 ...볼수록 노답 드라마,0
3517,자랑하고 싶나봐 ㅋㅋ,0
3518,자발적 무자녀부부 좋을까?나이들어갈수록 아이가 행복 이던데,0
3519,자살 언제하냐?,1
3520,자살은 하지말아라,0
3521,자살이 면죄부는 아니다. 노무현 조민기,1
3522,자살하는것들은 지밖에 모르는것임..그분의마음이어땠나는둥 개소리하지마라..,1
3523,자살한 영혼은 천국에 가지 못하고 구천을 떠돈다던데 ㅠ,0
3524,자세히 보면 미남은 아니다,0
3525,자숙 끝났나요,0
3526,자식은 축복이에요~힘내세요~^^,0
3527,자야하는데... 엔딩 부분 계속 보게 된다. 만월 진짜 과거도 현재도 왜케 슬픈지... 연기 최고 였다,0
3528,자연미인도 아닌게... 네이버일마들 자꾸 띄우는겨? 지겹네 아오~~,1
3529,자유한국당이 주인공 입니다,0
3530,자전차왕 엄복동이다!!!,0
3531,자판기 웃기지않았음? 음료가 계속나왘ㅋㅋㅋㅋㅋㅋㅋㅋ,0
3532,자한당이 싫어 하는 연예인들은 계속 조질꺼임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 김제동 김건모 유재석 다음은 누구냐,1
3533,작가님 그래도 최진혁♡장나라 써니♡왕식으로 엮어주세요,0
3534,작가님 보고 계시죠???이게 여론입니다...이 여론 반영해주세요,0
3535,작가님 제발 진짜 중간에 어떻게 전개 하시든지 마지막엔 민순경이랑 온준영이 잘되게 해주세요...,0
3536,작작 펴라,1
3537,작품마다 헤어스타에 따라 얼굴이 다 다르다희한하고 요상하다 이남자다,0
3538,잔나비 인디음악을 몇배 끌어 올린 주인공들인데 ㅜㅜ이렇게 사라지다니 ᆢ,0
3539,잔나비 힘네세요 당신의 노래가 우울한 내 생활의 한줄기 빛입니다 잔나비 노래 안 들으면 불면증으로 잠을 못이룹니다. 당신들의 노래는 내 인생의 빛입니다,0
3540,잔나비도 전라도예요? 댓글이?,1
3541,잔소리 말고 내게 와줘..와줘!,0
3542,잘 가요 내 사랑 이젠 보내줄게요 기억 추억 모두 잊을게요,0
3543,잘 사는 것 같아서 보기 좋네요 여기 배아파서 부들대는 사람들 많네ㅋㅋ,0
3544,잘 생긴건가?그냥 호감형이지...몸매도 좋은,0
3545,잘 어울린다 ㅠㅠ 송혜교 보단 김지원이랑 분위기가 어울린듯,0
3546,잘 컸네요. 화목해보여요~,0
3547,잘 큰거는 어찌하건 부모가 이혼을 했어도 많이 도와주고 나쁜길로 빠지지 않게 남모르게 많이 노력한거다~ 방송으로 보여지는건 안좋을지 언정 집에서는 엄마 역할 제대로 하고있는거다~ 앞으로도 마음예쁘게 잘 자라길 ^^,0
3548,잘 하실 거예요. 화이팅 입니다~,0
3549,잘가라 현관아 좋은곳에 가라 만약 노짱 만나면 자살인지 혹시 타살인지 꼭 물어 바주라,1
3550,잘가요~ 멋진 배우로 기억할겁니다.,0
3551,잘나가고 돈많은데 차별하면 어떠냐ㅋㅋㅋㅋㅋ똥양인은 차별당할 만한 외모기도하고ㅎ백인들 찬양하자그냥,1
3552,잘다녀와요 화이팅,0
3553,잘될거야 엠씨몽 노래는 항상 좋았는데 ...,0
3554,잘못 하나도 안 느껴용 내가.,0
3555,잘못된 선택해서 이렇게 밑바닥까지 추락한 사람 이미 힘들텐데 굳이 이렇게까지 해야되나요? 오히려 더 악한 범죄를 저지른 승리나 버닝썬 관계자들은 조용히 묻히고 있는데 기자면 그거 파헤칠 생각이나 하세요 그게 정의입니다,0
3556,잘못은 했지만 한순간실수로 자기인생도밑바닥으로 떨어진 사람도 불쌍하다는 생각이 드네요~,0
3557,잘못한 진우랑 설아가 재결합하는건 절대안된다 진우는 엄마를 잘못둔 죄와 바람핀 죄값을 받아야한다 문태랑은 인격자이고 설아를 진심으로 사랑한다 태랑과 설아가 결혼했으면 좋겠다~^^,0
3558,잘못한것도 없는데 사람 욕하고 상처주는거...다 본인들한테 돌아간다.맘보 곱게써라.,0
3559,잘못한게 없는데 뭔가 잘못한 사람 같음,0
3560,잘못한게있으면 비난받아 마땅하겠으나관련없는 사항으로 오해받고 손가락질받는다면넘 아프지요저사람 아픈마음도 이해갑니다,0
3561,잘못했으면 처맞아야지.. 맞으면서 사람되는거다,1
3562,잘사는 애들이 마약하는 이유는 그들에게 성관계는 이미 흔하고 자극을 줄수없기때문에 더 큰 자극을 찾다가 저렇게 되는거,1
3563,잘생겼는데 얼굴 아깝다,0
3564,잘생겼다 근데 40대비율 너무높다 으,0
3565,잘생겼당 나도 변기에서 해보고파,1
3566,잘생겼으니 돼ㅛ어,0
3567,잘생긴 육성재 대신 팬들을 위해 니가 군대 두번 가는건 어떻니?,1
3568,잘생긴데다가 연대 정치외교.. 인재셨군요 삼가 고인의 명복을 빕니다.,0
3569,잘어울려욥 나혼산보면서혜진 호감됨,0
3570,잘어울린다!후학양성에 힘써주세요~,0
3571,잘어울림 언능 결혼하셔야지,0
3572,잘하는데 인정하는게 왜그리 힘들어하지?직접들어보면 아무소리도 못함....손승연~화이팅~!!!,0
3573,잘하는분 많은데 송가인만큼 임패트있는분은 없네요 그래도 보이스퀸보다는 낫고요,0
3574,잘했다 이쁘다♡,0
3575,잘했어. 콘돔홍보대사로 발탁해라.,1
3576,잠깐 봤는데 되게 재밌더라 나혼자산다로 돌리기 아쉬울 정도였음,0
3577,잠을 잘 못 이루는 예민한 성격이구나. 악플 같은건 보지도 말길.,0
3578,잠잠해지니 기어나오네ㅋㅋㅋㅋ군대로 복귀해라참 쉽네ㅋㅋㅋㅋㅋㅋㅉㅉ,1
3579,잡티 피부과가서 레이저 하면 싹없어져요 아저씨,0
3580,장난을 기획사는 진심으로 리액션하네 ㅋ,0
3581,장도리로 도환이 쇄골 으스러뜨려주고싶다♥,1
3582,장도연 고정되면 대상받을듯,0
3583,장도연 양세형 추가 투입 케미 좋아요 나래와 좋아요,0
3584,장동민 나오는 프로 안보게됨 선 자주 넘음 웃기지도 않고,0
3585,장만월은 초대 왜 안함?,0
3586,장모님과 연 끊고 사는 도××아나. 신경 좀 써야하지 않는가희희낙낙하는 부부 모습 구역질난다. 슈돌 나레이션은 왜 필요한가?,1
3587,장모님께는 자식된 도리를 해야 하고 어머니께누 자식된 도리 따위는 필요 없고?아직 많이 어린거 같음엄마가 또 상처받길 원하지 않는마음은 알겠지만 말은 함부로 내뱉는게 아님,0
3588,장미희씨 보려고 봤는데 역시 옷 제일 잘입어요 우아하시고 제일 멋있어요 죽기전에 한번 만나고 싶어요,0
3589,장미희유동근씨 목소리 옛날영화 보는거같아서 좋음,0
3590,장사 잘되면 옮기는게 좋지 좋은 동네로 저정도면 강남서 2만원 받아도 먹을 사람은 먹어 9000원은 진짜 자원봉사네 백종원 체인땡도 저정도 갓성비 전혀 없음,0
3591,장승조랑 밀어주셍‥,0
3592,장애인 스티븐 호킹박사보다 일베충들의 행복지수가 더 높다.,1
3593,"장애인이라는 큰 벽을 가지고 자기목표를 정진하고 열심히 산다는게 쉬운일은 아닌데.. 부럽기도 하고, 본 받아야 할 점이네요삼가 고인의 명복을 빕니다",0
3594,장위안한테 카메라 들이대고 물어보면 재밌겠다. 만약에 중국 욕하면 장위안도 인체신비전에서 언제나 볼 수 있을텐데 ㅎㅎ,1
3595,장윤정 노래는 들으면 감정이입되고 같이 눈물 나고 그런데 얜 아주 감정이 메말라서 무슨 기계가 노래하는 것같고 결정적으로 노래를 ㅈ 못부른다 무슨 수로 1위했는지 모르겠다 또 투표로 조작했나,1
3596,"장윤정 만나서 사람됐지~~ 오죽하면 장윤정이 결혼조건으로 프리선언금지, kbs퇴사금지 걸었겠냐?? 얘도 한때는 많이 놀았다든데~~",1
3597,장윤정 좋아요~ 난 저 특유의 콧소리가 좋음. 계속 흥하길~~,0
3598,장윤정이 담주 전설이 웬말이냐...막장으로가네...그리고 판정단 입장시킬때 귀지확인하고 입장시켜라...막귀들만있나...박기영 빼고 다 그냥 쑈다,1
3599,장자연 소속사 엿다던데 ㅡㅡ 과연 자살일지 ㅠ 의문점이 꽤많음 ㅡㅡ,0
3600,장자연씨 진짜 미모도 심성도 정말 괜찮더라~~김건모의이번일로충격또한 심할텐데결혼의시작이 큰 장애를 만난것같은데슬기롭게잘 헤쳐나가기를 바랍니다,0
3601,장제원 아들 가릴려고 별짓 다한다 ㅋㅋㅋㅋㅋ,0
3602,장태준이 죽인거는 아닌거 같은데 시즌2에서 풀어주것지 근데 11월까지 어떻게 기다리지 ㅠㅠ,0
3603,재결합!!! 컴백합시다,0
3604,재균아 노래방도우미 불렀냐 않불렀냐,1
3605,재동아... 잘 지내냐?,0
3606,재미 1도 없다,0
3607,재미 1도 없으..완전 산으로 가버린 스토리,0
3608,재미 있습니까 ?,0
3609,재미가 없어요,0
3610,재미로하지말고 유익하게진행해보세요 ~~서장훈 추천,0
3611,재미만 있더만 다들악플이네,0
3612,재미없어 안봄,0
3613,재미없어요 빨리끝내고 후속작보여주세요 ㅠ,0
3614,재미에 몰입감 최고던데.너무 비꼬는 분들이 많네요.드라마로써 재미있음 된거지..,0
3615,재민이인거 같네요,0
3616,재밌게 봤어요!!!! 제작진분들 배우분들 모두모두 수고하셨습니다!,0
3617,재밌게 봤어요. ~,0
3618,재밌게 잘보고 있어요,0
3619,재밌기만 하구만 뭘그리들 불평불만들이 많으신가요?,0
3620,재밌긴 한데 내용전개가 좀... 그래도 김지원 진짜 세젤예임.....,0
3621,재밌는데 신선하고 연기좋고 대만족,0
